Date,Site,treatment,Plot,Depth,TOC k2so4,TN k2so4,TOC fum,TN fum,MBC,MBN,PO4 fum,NH4,NO3,PO4,TFPA,phenolics,TRS,Mic PO4,Core length,Core mass,Homogenized mass,Dry weight,NH4 H2O,NO3 H2O,PO4 H2O,TFPA H2O,TRS H2O
6/9/2018,Mesic,fertilizedilized,3,8.5,1086.57,105.647,4305.89,600.178,3219.32,494.532,128.58,34.686,49.844,,630.284,20.908,2.181,128.58,,,,0.225,19.384,27.825,3.961,302.801,0.264
6/9/2018,Mesic,fertilizedilized,4,15,1307.17,246.885,5257.59,1039.416,3950.42,792.531,111.388,283.438,30.36,,1886.052,18.327,2.155,111.388,,,,0.245,53.477,28.081,14.84,409.471,0.294
6/9/2018,Mesic,fertilizedilized,5,12.5,2217.23,243.84,4891.71,641.122,2674.47,397.282,184.901,27.84,48.593,,2680.314,0,2.725,184.901,,,,0.195,14.925,32.441,7.103,467.403,0.272
6/6/2018,Xeric,Ancillary,1,5.5,425.69,63.247,2828.09,449.108,2402.4,385.861,53.387,45.374,31.182,0.473,181.747,0,0.118,52.914,,,,0.413,4.291,35.166,0.474,0,0.615
6/6/2018,Xeric,Ancillary,2,8,144.56,18.354,789.32,98.233,644.77,79.879,0.678,8.897,19.296,0,150.24,16.075,0.12,0.678,,,,0.66,1.794,10.83,0.029,0,0.562
6/6/2018,Xeric,Ancillary,3,5.5,306.43,48.727,1917.85,262.749,1611.41,214.021,5.128,43.169,10.363,0.01,227.312,0,0.225,5.118,,,,0.625,2.01,13.447,0.076,0,0.424
6/6/2018,Xeric,Ancillary,4,14,121.18,12.179,447.69,49.406,326.5,37.227,0,4.922,7.265,0,632.104,0,0.053,0,,,,0.665,3.1,15.684,0.087,0,0.384
6/6/2018,Xeric,Ancillary,5,15,133.73,12.239,540.8,57.425,407.07,45.185,0,0.751,6.167,0,342.372,11.744,0.075,0,,,,0.67,2.979,12.243,0.029,0,0.002
6/6/2018,Xeric,Ancillary,6,6,503.29,65.082,2579.36,334.26,2076.07,269.178,35.084,43.46,10.272,1.261,200.778,0,0.456,33.823,,,,0.394,14.794,35.466,0.534,155.945,0.077
6/6/2018,Xeric,Ancillary,7,13,623.55,76.673,3602.25,454.244,2978.7,377.571,78.066,23.567,17.12,0.455,1705.257,0,0.408,77.611,,,,0.284,5.858,46.802,0.44,0,1.184
6/6/2018,Xeric,Ancillary,8,10,157.89,23.041,780.98,87.116,623.09,64.074,0.086,4.723,11.724,0,627.321,0,0.377,0.086,,,,0.68,2.813,9.331,0.05,0,0.487
6/6/2018,Xeric,Control,1,4.5,763.39,101.639,5256.25,767.88,4492.86,666.241,69.791,124.144,23.869,1.144,268.618,14.759,0.267,68.647,,,,0.24,12.942,38.377,0.696,54.533,0.215
6/6/2018,Xeric,Control,2,2.5,1295.39,129.636,5883.44,640.641,4588.05,511.005,288.891,67.1,57.48,0.497,516.692,0,1.236,288.395,,,,0.175,,,,,0.223
6/6/2018,Xeric,Control,3,3,329.45,43.809,2876.66,380.504,2547.21,336.695,33.26,25.635,7.631,0,854.537,9.547,0.735,33.26,,,,0.385,10.573,15.982,0.173,0,0.068
6/6/2018,Xeric,Control,4,,292.9,37.211,966.11,116.678,673.21,79.467,0.633,16.392,4.182,0,81.023,10.284,0.01,0.633,,,,0.63,3.601,6.574,0.067,0,0.067
6/6/2018,Xeric,Control,5,12.5,,,484.15,63.771,484.15,63.771,0.08,,,,,0,0.351,0.08,,,,0.72,2.461,10.666,5.272,0,0.001
6/6/2018,Xeric,Control,6,7.5,674.25,79.147,3120.87,446.368,2446.62,367.221,57.477,45.985,11.902,1.039,1004.307,7.237,0.458,56.438,,,,0.355,4.573,28.658,0.494,0,0.085
6/6/2018,Xeric,Control,7,6,824.12,105.47,3127.47,397.409,2303.35,291.939,58.185,41.488,22.305,0.114,594.81,0,0.802,58.071,,,,0.37,10.621,45.558,0.16,0,0.099
6/6/2018,Xeric,Control,8,15,61.02,3.723,123.72,10.624,62.7,6.902,0,4.8,2.992,0,210.8,16.774,0.567,0,,,,0.81,0.806,3.526,0,0,0.021
6/6/2018,Xeric,Snowfence,1,12.5,209.45,28.162,775.51,93.02,566.06,64.858,0.122,7.598,13.998,0,634.583,0,0.015,0.122,,,,0.575,1.752,14.456,0.026,0,0.374
6/6/2018,Xeric,Snowfence,2,15,1058.62,118.968,4521.1,450.432,3462.48,331.464,155.322,34.999,19.582,0.585,367.869,14.27,0.138,154.737,,,,0.29,3.126,28.611,0.625,86.689,0.95
6/6/2018,Xeric,Snowfence,3,2,,,,,0,0,,,,,,,#DIV/0!,0,,,,,,,,,#DIV/0!
6/6/2018,Xeric,Snowfence,4,15,109.77,14.587,525.14,46.485,415.36,31.898,0,1.251,9.094,0,531.429,7.817,0,0,,,,0.645,1.293,11.532,0.016,0,0.265
6/6/2018,Xeric,Snowfence,5,9.5,184.89,24.256,254.79,31.563,69.91,7.306,0,19.012,6.931,0,641.063,11.582,0.007,0,,,,0.655,3.154,10.523,0.034,0,0.277
6/6/2018,Xeric,Snowfence,6,14.8,188.96,27.834,522.12,67.998,333.15,40.164,0,28.34,11.259,0,103.814,0,0.029,0,,,,0.685,2.603,8.619,0.015,0,0.068
6/6/2018,Xeric,Snowfence,7,8,401.58,61.917,2247.75,362.477,1846.17,300.56,37.29,41.494,40.893,0.203,103.835,10.39,0.339,37.087,,,,0.45,1.663,36.035,0.085,0,0.415
6/6/2018,Xeric,Snowfence,8,15,175.89,18.2,947.14,117.484,771.25,99.284,0.752,21.171,11.991,0,707.305,0,0.109,0.752,,,,0.565,1.354,9.702,0.048,0,0.307
6/5/2018,Hydric,Ancillary,1,9.5,1575.11,148.662,10614.11,420.457,9039.01,271.795,71.277,113.372,0,7.993,516.231,3.383,0.095,63.285,,,,0.235,36.624,12.853,0.451,0,0.282
6/5/2018,Hydric,Ancillary,2,3.5,,,,,,,,,,,,,#DIV/0!,0,,,,,,,,,#DIV/0!
6/5/2018,Hydric,Ancillary,3,9,1116.75,112.347,9034.98,360.597,7918.23,248.25,77.232,50.625,11.397,10.311,784.726,17.964,0.481,66.921,,,,0.205,21.115,20.515,2.306,245.579,0.618
6/5/2018,Hydric,Ancillary,4,8,1398.11,142.977,8223.71,344.553,6825.6,201.577,91.427,115.385,5.231,0,0,17.804,0.701,91.427,,,,0.21,47.935,64.902,1.111,128.819,0.39
6/5/2018,Hydric,Ancillary,5,8.5,1016.76,110.934,8097.74,302.3,7080.98,191.367,81.953,40.645,14.559,3.836,341.648,18.857,0.721,78.117,,,,0.255,27.222,23.57,3.002,62.8,0.313
6/5/2018,Hydric,Ancillary,6,3.5,1668.1,188.278,11138.65,310.759,9470.55,122.481,61.538,145.913,16.128,12.401,,5.624,0.933,49.138,,,,0.17,70.458,24.973,0.12,11.262,0.355
6/5/2018,Hydric,Ancillary,7,7.5,486.02,54.709,3101.57,107.367,2615.55,52.658,25.85,29.546,4.53,0.134,195.809,16.891,0.315,25.716,,,,0.327,15.155,5.285,0.197,0,0.119
6/5/2018,Hydric,Ancillary,8,13,650.96,95.922,7172.73,217.18,6521.77,121.258,34.213,56.13,15.802,0.883,319.177,12.726,0.667,33.33,,,,0.327,13.984,17.384,0.148,0,0.19
6/5/2018,Hydric,Control,1,9.5,278,24.195,4443.09,44.828,4165.09,20.633,0.823,11.337,4.628,0,695.572,16.318,0.354,0.823,,,,0.378,5.85,8.783,0.231,0,0.015
6/5/2018,Hydric,Control,2,15,77.82,7.61,2038.31,42.127,1960.49,34.517,0.343,4.605,4.857,0,555.926,12.015,0.585,0.343,,,,0.775,3.521,3.744,0.014,0,0.001
6/5/2018,Hydric,Control,3,12.5,402.21,46.29,3731.2,137.079,3328.99,90.789,2.413,20.771,4.567,0,167.511,13.417,0.282,2.413,,,,0.532,16.411,17.468,0.33,67.346,0.076
6/5/2018,Hydric,Control,4,14.5,1496.78,153.041,7235.13,322.08,5738.35,169.039,65.125,78.887,10.361,0.813,740.894,9.728,1.125,64.312,,,,0.204,47.783,79.828,1.536,0,0.06
6/5/2018,Hydric,Control,5,13,1186.63,119.799,10078.87,402.004,8892.24,282.205,43.446,75.413,4.068,0,376.514,4.962,1.294,43.446,,,,0.215,22.678,44.845,1.338,0,0.073
6/5/2018,Hydric,Control,6,13.5,705.15,70.634,8066.82,193.452,7361.67,122.818,14.12,45.247,11.644,0,148.74,0,0.996,14.12,,,,0.259,23.159,17.407,0.296,0,0.002
6/5/2018,Hydric,Control,7,7,1581.32,148.287,12815.56,569.468,11234.24,421.181,89.963,106.808,3.396,9.473,849.463,0,0.521,80.49,,,,0.198,,,,,0.096
6/5/2018,Hydric,Control,8,9,595.41,62.788,11075.25,307.104,10479.84,244.316,9.576,41.769,10.442,0,158.347,12.05,0.666,9.576,,,,0.258,17.321,22.99,0.192,0,0.022
6/5/2018,Hydric,Snowfence,1,14.5,1714.81,183.388,8917.48,271.699,7202.67,88.31,7.11,79.823,21.47,1.373,700.2,12.163,0.492,5.737,,,,0.18,35.194,30.829,1.675,238.501,0.068
6/5/2018,Hydric,Snowfence,2,11.5,956.27,115.396,7169.09,171.255,6212.82,55.859,6.558,68.285,16.071,1.054,420.348,22.265,0.677,5.504,,,,0.279,12.817,31.034,0.752,10.125,0.02
6/5/2018,Hydric,Snowfence,3,8.5,920.1,71.904,6585.32,87.342,5665.23,15.439,0,32.351,9.489,0,1682.764,8.46,0.844,0,,,,0.18,11.172,10.062,0.177,0,0.012
6/5/2018,Hydric,Snowfence,4,3.5,1667.12,169.022,11017.09,513.242,9349.98,344.22,15.307,138.744,23.051,11.717,1100.388,15.217,2.238,3.59,,,,0.186,64.116,101.574,1.995,89.607,0.021
6/5/2018,Hydric,Snowfence,5,10.5,1136.14,125.369,9765.33,329.936,8629.2,204.568,3.855,56.488,6.947,0,2346.03,12.655,1.736,3.855,,,,0.21,15.804,21.025,0.158,0,0.003
6/5/2018,Hydric,Snowfence,6,15,508.44,48.572,3053.32,46.947,2544.88,-1.624,0.376,24.334,7.935,0,1276.737,8.876,0.277,0.376,,,,0.38,22.788,6.881,0.455,728.378,0.089
6/5/2018,Hydric,Snowfence,7,13,1065.61,103.767,6724.77,222.7,5659.15,118.933,38.504,57.077,8.212,0.376,490.912,13.278,1.189,38.128,,,,0.265,25.047,24.589,0.063,0,0.002
6/5/2018,Hydric,Snowfence,8,12.5,1576.77,139.064,16359.69,370.344,14782.92,231.279,137.888,75.066,0,2.919,2342.601,12.435,1.61,134.969,,,,0.139,45.983,23.935,1.068,0,0.028
6/4/2018,Mesic,Ancillary,1,9.5,190.75,27.574,3907.05,112.339,3716.3,84.764,0.252,20.479,6.655,0.102,376.232,0,0.363,0.15,,,,0.527,2.238,4.295,0.341,0,0.078
6/4/2018,Mesic,Ancillary,2,11.5,1331.97,159.069,25991.82,1133.871,24659.85,974.802,262.62,87.099,23.474,5.395,1348.848,21.011,1.154,257.225,,,,0.104,14.538,7.273,0.677,70.064,0.089
6/4/2018,Mesic,Ancillary,3,10,688.56,45.658,14313.77,580.307,13625.2,534.648,122.021,19.288,6.647,,1518.73,0,2.123,122.021,,,,0.215,7.013,0.9,,2.541,0.523
6/4/2018,Mesic,Ancillary,4,1,,,,,,,4.639,,,,,20.177,#DIV/0!,4.639,,,,,,,,,#DIV/0!
6/4/2018,Mesic,Ancillary,5,15,933.39,76.594,7278.24,395.055,6344.85,318.461,15.932,20.687,15.12,2.382,259.118,0,0.629,13.55,,,,0.27,4.45,12.256,0.651,283.727,0.559
6/4/2018,Mesic,Ancillary,6,9,869.3,61.171,23905.8,935.295,23036.5,874.124,119.305,17.812,6.068,2.753,1681.867,0,1.616,116.553,,,,0.224,4.985,1.742,0.913,0,0.416
6/4/2018,Mesic,Ancillary,7,7.5,1364.55,217.461,21740.03,853.085,20375.48,635.624,55.478,87.044,90.146,3.361,940.51,21.304,1.613,52.117,,,,0.119,26.989,50.391,2.511,16.843,0.297
6/4/2018,Mesic,Ancillary,8,8,709.67,90.482,13220.06,737.545,12510.39,647.062,30.715,51.158,17.695,5.87,588.182,0,8.418,24.845,,,,0.175,17.949,18.543,2.087,529.563,0.164
6/4/2018,Mesic,Control,1,9,825.36,74.486,10271.43,601.622,9446.07,527.136,88.93,21.775,28.579,3.086,1181.598,13.798,-0.093,85.844,,,,0.228,13.365,5.306,2.028,87.555,1.201
6/4/2018,Mesic,Control,2,8.5,709.76,128.55,6608.57,463.664,5898.81,335.114,11.313,93.303,12.227,,,24.137,0.33,11.313,,,,0.25,22.463,10.178,1.045,49.29,0.277
6/4/2018,Mesic,Control,3,14,1489.56,234.989,23222.79,909.786,21733.23,674.797,134.31,144.582,24.138,6.099,1504.644,0,3.569,128.211,,,,0.119,29.509,46.442,8.345,630.191,1.546
6/4/2018,Mesic,Control,4,15,588.62,83.966,11864.99,519.142,11276.37,435.176,8.242,68.062,15.551,2.698,691.955,17.238,1.154,5.544,,,,0.224,8.038,5.788,0.043,95.459,0.318
6/4/2018,Mesic,Control,5,9.5,733.99,109.017,9177.65,452.241,8443.66,343.224,14.839,64.691,28.444,0.58,713.954,11.52,2.362,14.259,,,,0.219,16.535,24.903,0.986,448.291,0.209
6/4/2018,Mesic,Control,6,6.5,557.05,97.577,8705.33,349.501,8148.29,251.925,2.674,124.536,38.659,0.164,789.986,0,0.756,2.51,,,,0.18,21.988,30.975,0.388,230.912,0.223
6/4/2018,Mesic,Control,7,5,75.61,13.361,3407.08,120.98,3331.47,107.619,0.053,22.276,6.795,0,557.436,21.07,0.486,0.053,,,,0.48,6.959,13.777,0.065,0,0.175
6/4/2018,Mesic,Control,8,10,43.81,8.138,1545.94,32.113,1502.12,23.975,0.172,8.493,9.336,0,417.132,0,0.463,0.172,,,,0.706,6.465,12.256,0.042,0,0.077
6/4/2018,Mesic,Snowfence,1,13.5,390.45,54.93,4887.92,171.439,4497.47,116.509,0.398,11.3,25.872,0,408.735,19.024,0.976,0.398,,,,0.26,6.482,16.664,0.056,177.565,0.036
6/4/2018,Mesic,Snowfence,2,15,33.96,-4.215,2617.83,81.257,2583.87,85.471,0.166,3.751,4.806,0,0,15.08,0.509,0.166,,,,0.564,16.158,1.149,0.456,24.712,0.19
6/4/2018,Mesic,Snowfence,3,14.5,102.18,15.785,1243.31,28.427,1141.12,12.642,0.016,18.473,4.529,0,658.52,16.768,0.246,0.016,,,,0.72,7.096,4.885,0.202,0,0.069
6/4/2018,Mesic,Snowfence,4,12,669.26,94.047,7658.43,385.651,6989.17,291.604,7.257,55.829,19.1,1.624,721.781,22.403,0.453,5.633,,,,0.259,9.374,9.034,0.439,116.663,0.053
6/4/2018,Mesic,Snowfence,5,10,1029.99,219.326,12614.33,721.393,11584.34,502.067,18.531,110.996,47.103,1.351,1032.036,21.393,1.156,17.18,,,,0.17,28.048,42.955,0.966,0,0.017
6/4/2018,Mesic,Snowfence,6,6.5,603.46,114.123,8837.83,579.174,8234.37,465.05,134.981,88.349,23.877,1.161,474.892,7.645,2.257,133.819,,,,0.262,12.185,26.436,0.78,794.105,0.289
6/4/2018,Mesic,Snowfence,7,11.5,868.04,65.929,14565.07,575.121,13697.04,509.192,148.005,27.792,1.713,2.379,1971.055,0,0.473,145.626,,,,0.204,12.003,5.328,0.871,25.967,0.362
6/4/2018,Mesic,Snowfence,8,9,54.11,14.331,979.66,19.53,925.55,5.199,0,13.287,4.361,0,580.482,24.583,0.311,0,,,,0.713,14.687,8.066,0.967,9.209,0.197
3/30/2018,Hydric,Control,1,,4116.18,425.641,6926.27,766.072,2810.09,340.43,63.138,29.379,93.399,20.258,2391.588,10.668,2.948,42.88,,,,0.176,27.871,76.058,18.957,1192.818,1.225
3/30/2018,Hydric,Control,2,,3486.28,215.223,6398.17,375.499,2911.89,160.276,77.319,0,42.909,8.438,582.39,0,0.78,68.881,,,,0.178,8.451,40.594,19.823,322.566,2.1
3/30/2018,Hydric,Control,3,,7962.79,826.323,12309.99,1521.502,4347.2,695.18,170.354,110.462,32.113,46.439,4620.075,14.914,2.379,123.915,,,,0.128,104.743,55.385,76.031,4074.584,4.012
3/30/2018,Hydric,Snowfence,1,,6731.67,783.763,7542.62,868.591,810.95,84.829,138.517,49.97,43.174,10.808,4570.392,13.039,0.948,127.709,,,,0.146,58.732,31.465,,1619.217,4.24
3/30/2018,Hydric,Snowfence,2,,6888.16,433.437,9742.55,738.199,2854.39,304.762,132.424,39.847,6.643,50.695,2912.289,0,1.542,81.729,,,,0.141,34.762,6.602,67.32,850.87,4.132
3/30/2018,Hydric,Snowfence,3,,7629.12,470.968,11436.32,689.601,3807.2,218.632,99.897,12.557,106.344,46.399,1849.884,9.751,1.786,53.499,,,,0.111,14.734,89.815,34.225,877.91,3.849
3/29/2018,Xeric,Control,1,,2574.44,226.079,5566.01,651.366,2991.57,425.287,26.038,27.721,22.187,7.121,866.731,9.292,1.452,18.918,,,,0.372,12.295,27.166,3.257,258.111,0.504
3/29/2018,Xeric,Control,2,,2506.39,340.287,5157.65,776.674,2651.26,436.387,89.856,36.271,57.565,6.008,1011.379,13.781,1.048,83.847,,,,0.273,26.718,67.212,6.695,438.479,0.145
3/29/2018,Xeric,Control,3,,2118.7,232.72,4465.52,585.361,2346.82,352.641,58.501,30.975,11.169,6.187,1372.138,16.459,1.215,52.315,,,,0.414,17.031,15.248,1.265,324.158,0.176
3/29/2018,Xeric,Snowfence,1,,1478.6,200.008,4870.91,668.091,3392.31,468.083,66.659,36.164,20.582,1.581,313.075,11.236,1.032,65.078,,,,0.287,22.068,23.702,1.428,412.422,0.168
3/29/2018,Xeric,Snowfence,2,,1660.1,121.033,4230.12,574.63,2570.02,453.597,36.814,19.229,3.239,1.512,592.127,11.482,1.815,35.303,,,,0.447,8.13,5.153,0.641,289.711,0.05
3/29/2018,Xeric,Snowfence,3,,2065.12,292.722,6700.24,974.013,4635.12,681.291,87.113,64.654,19.458,1.176,1343.255,16.119,3.47,85.937,,,,0.294,27.922,14.292,0.899,343.635,0.212
3/28/2018,Mesic,Control,1,,6947.16,625.432,9901.96,868.71,2954.8,243.278,133.997,22.396,84.223,0.494,2497.946,12.99,5.012,133.503,,,,0.105,18.851,113.673,28.014,810.494,6.783
3/28/2018,Mesic,Control,2,,6389.4,543.905,15448.88,1197.186,9059.48,653.281,224.4,37.161,69.935,33.741,3942.225,24.382,4.82,190.659,,,,0.226,27.218,39.762,46.165,109.812,4.496
3/28/2018,Mesic,Control,3,,7373.44,546.671,11321.21,969.436,3947.77,422.766,146.013,38.949,19.585,24.107,3546.129,0,8.111,121.906,,,,0.216,24.413,21.239,38.474,569.519,5.085
3/28/2018,Mesic,Snowfence,1,,3158.46,303.879,4459.6,426.378,1301.14,122.499,28.912,10.259,63.075,14.916,1648.272,9.848,3.015,13.996,,,,0.187,13.799,47.368,27.694,465.167,1.714
3/28/2018,Mesic,Snowfence,2,,10866.01,752.383,16158.1,1179.487,5292.09,427.104,203.339,45.815,46.806,200.766,2429.664,0,8.04,2.574,,,,0.117,38.459,88.299,87.764,2497.72,7.032
3/28/2018,Mesic,Snowfence,3,,5331.32,370.536,9179.25,770.072,3847.93,399.536,116.354,18.288,59.697,2.9,1369.945,14.85,6.402,113.454,,,,0.232,17.375,53.273,24.638,1842.815,3.477
8/31/2017,Hydric,Lysim 4,1,,581.839,64.131,4666.048,146.672,4084.209,82.542,8.162,32.099,2.161,2.292,345.368,85.303,1.102,0,,,,0.312,6.553,4.088,0.351,73.358,486.975
8/31/2017,Hydric,Lysim 4,2,,79.255,10.685,1204.429,17.64,1125.174,6.955,0.018,9.221,1.047,0.024,57.527,0,0.248,5.87,,,,0.814,0.564,0.587,0.011,11.616,5.39
8/31/2017,Hydric,Lysim 4,3,,118.105,9.431,1608.377,24.315,1490.272,14.884,0.147,6.193,1.037,0,59.184,14.059,0.264,0,,,,0.783,1.441,0.921,0.043,76.309,42.574
8/31/2017,Hydric,Lysim 4,4,,725.139,73.434,5791.923,199.252,5066.783,125.818,61.348,36.839,1.654,2.434,441.133,2.484,1.34,0.147,,,,0.322,6.884,2.725,0.134,59.316,35.544
8/31/2017,Hydric,Lysim 4,5,,468.077,52.661,3232.726,103.47,2764.648,50.809,10.255,28.383,2.474,2.014,,0,0.83,58.913,,,,0.412,3.505,3.898,0.285,32.064,254.046
8/25/2017,Hydric,Ancillary,1,,369.285,20.195,2022.944,113.764,1653.659,93.569,2.923,3.899,0.354,1.717,167.54,9.249,0.373,6.687,,,,0.473,0.007,0.713,0.028,6.43,2.006
8/25/2017,Hydric,Ancillary,2,,320.014,27.547,2637.078,78.185,2317.064,50.639,1.471,7.612,1.915,7.331,107.17,5.805,0.524,1.207,,,,0.357,2.728,1.693,0.02,16.389,0.388
8/25/2017,Hydric,Ancillary,3,,996.538,68.638,2944.853,201.409,1948.315,132.771,37.557,8.699,1.362,11.463,412.27,129.246,1.456,0,,,,0.296,5.262,2.509,1.058,48.626,0.129
8/25/2017,Hydric,Ancillary,4,,542.185,48.478,2947.912,170.167,2405.726,121.689,7.795,7.263,0.758,4.353,191.161,2.708,0.329,26.095,,,,0.318,1.654,1.654,0.013,5.806,0.129
8/25/2017,Hydric,Ancillary,5,,921.105,89.62,4087.174,294.043,3166.069,204.423,69.033,8.584,4.914,15.034,366.37,22.661,0.667,3.441,,,,0.3,1.371,4.976,2.194,58.668,0.777
8/25/2017,Hydric,Ancillary,6,,511.922,46.485,2581.321,179.013,2069.399,132.528,0,5.875,0.573,2.93,265.918,27.521,0.81,53.998,,,,0.32,1.371,1.438,0.189,23.064,2.136
8/25/2017,Hydric,Ancillary,7,,174.497,11.533,976.569,43.738,802.071,32.206,0.417,2.422,0.414,0.202,136.629,5.775,0.22,0,,,,0.721,0.229,0.545,0.024,1.737,0.647
8/25/2017,Hydric,Ancillary,8,,99.258,11.804,619.368,22.343,520.11,10.539,0.067,2.099,1.538,0.125,74.785,0,0.239,0.215,,,,0.757,0.216,0.644,0.015,25.862,1.23
8/24/2017,Xeric,Ancillary,1,,436.492,38.252,2198.427,233.579,1761.935,195.327,9.452,10.918,0.22,0.984,147.716,47.274,0.411,0.269,,,,0.55,1.299,1.901,0.037,7.837,32.121
8/24/2017,Xeric,Ancillary,2,,249.135,23.622,669.315,58.234,420.18,34.612,0.278,4.386,0.27,1.033,92.567,8.735,0.247,8.468,,,,0.746,0.804,1.448,0.004,7.863,3.152
8/24/2017,Xeric,Ancillary,3,,249.521,23.29,577.491,52.548,327.971,29.259,0.053,4.569,0.06,0.639,133.428,33.021,0.29,0,,,,0.711,0.861,0.628,0.002,9.228,10.105
8/24/2017,Xeric,Ancillary,4,,278.228,29.173,1036.568,101.185,758.34,72.012,4.28,6.219,0.567,0.911,200.881,4.291,0.21,0,,,,0.648,2.741,2.682,0.054,19.316,11.718
8/24/2017,Xeric,Ancillary,5,,913.876,97.359,4015.8,397.45,3101.924,300.091,33.762,19.118,2.03,5.211,720.957,5.231,1.038,3.368,,,,0.348,4.365,3.683,0.074,16.278,8.243
8/24/2017,Xeric,Ancillary,6,,925.647,99.194,2826.046,361.96,1900.399,262.766,21.563,18.289,1.01,4.421,807.099,65.666,0.759,28.551,,,,0.505,4.409,2.23,0.006,42.71,36.591
8/24/2017,Xeric,Ancillary,7,,1945.486,207.957,4854.916,576.458,2909.431,368.502,34.721,40.227,1.752,8.263,1158.6,50.976,4.05,17.142,,,,0.424,8.018,3.217,0.097,57.718,4.821
8/24/2017,Xeric,Ancillary,8,,338.083,35.142,1299.314,110.716,961.231,75.574,7.702,6.689,1.787,1.015,216.593,40.047,0.285,26.457,,,,0.48,0.979,3.071,0.01,73.13,0.615
8/23/2017,Mesic,Ancillary,1,,85.524,8.605,1088.623,40.238,1003.098,31.634,0.066,4.345,0.515,0.042,87.266,0,1.01,46.249,,,,0.756,0.945,0.665,0.023,4.42,20.255
8/23/2017,Mesic,Ancillary,2,,734.923,96.323,3676.016,121.054,2941.093,24.731,0,20.448,4.812,0.488,378.313,0,2.356,0.024,,,,0.31,2.161,1.846,0.264,60.634,93.845
8/23/2017,Mesic,Ancillary,3,,278.753,23.935,2049.102,57.135,1770.349,33.2,0.426,6.904,0.762,0.461,215.786,77.007,16.062,0,,,,0.486,0.212,0.233,0.031,17.429,35.153
8/23/2017,Mesic,Ancillary,4,,644.341,88.956,2516.735,175.743,1872.394,86.787,12.479,32.416,0.301,5.582,915.544,0,7.913,0,,,,0.27,1.195,0.544,1.602,62.953,85.277
8/23/2017,Mesic,Ancillary,5,,206.93,27.753,1493.381,48.792,1286.45,21.039,0.046,10.266,1.245,0.226,206.086,0,16.079,6.898,,,,0.543,1.199,0.722,0.087,17.335,929.368
8/23/2017,Mesic,Ancillary,6,,533.308,86.187,5412.967,328.101,4879.659,241.914,2.895,29.458,4.851,1.576,639.562,0,1.515,0,,,,0.245,3.114,4.437,0.147,56.524,48.437
8/23/2017,Mesic,Ancillary,7,,313.882,54.395,2579.767,91.134,2265.885,36.74,0.2,15.742,2.163,0.344,284.604,50.456,1.09,1.318,,,,0.285,2.799,2.023,1.19,94.407,76.741
8/23/2017,Mesic,Ancillary,8,,127.154,16.702,2756.033,105.814,2628.878,89.112,0.269,10.252,0.714,0,34.983,0,0.688,0,,,,0.454,1.125,1.246,0.066,36.818,23.037
8/17/2017,Hydric,Lysim 3,1,,618.773,84.464,6620.443,142.292,6001.67,57.828,39.213,21.218,1.721,4.471,498.444,180.533,1.538,0,,,,0.282,3.971,2.026,0.691,124.453,7.721
8/17/2017,Hydric,Lysim 3,2,,52.583,11.074,1962.615,15.781,1910.032,4.707,0,3.998,2.058,0.021,55.139,11.229,0.943,34.742,,,,0.765,0.699,1.464,0.023,13.026,36.493
8/17/2017,Hydric,Lysim 3,3,,127.209,15.696,2709.761,41.458,2582.553,25.762,0.839,5.17,0.478,0.633,158.739,47.869,1.058,0,,,,0.617,0.817,1.151,0.017,39.029,0
8/17/2017,Hydric,Lysim 3,4,,393.827,44.031,3408.686,37.978,3014.859,-6.054,0.382,10.062,1.446,2.498,317.209,15.591,1.428,0.206,,,,0.535,9.781,1.318,0.235,92.468,136.199
8/17/2017,Hydric,Lysim 3,5,,737.079,86.315,5536.06,170.47,4798.981,84.155,46.249,34.003,1.397,,1152.552,39.636,3.002,0,,,,0.351,4.447,1.44,2.882,330.284,30.689
8/12/2017,Hydric,Ancillary,1,,915.275,102.081,2373.16,190.994,1457.885,88.913,30.02,15.328,2.283,4.006,486.427,0,28.182,40.91,,,,0.302,4.43,3.671,1.709,154.687,0
8/12/2017,Hydric,Ancillary,2,,262.119,24.023,1708.111,27.298,1445.993,3.275,0,3.621,0,0.274,163.766,5.652,0.697,26.014,,,,0.641,0,0.147,0.008,10.231,10.894
8/12/2017,Hydric,Ancillary,3,,839.342,72.741,2493.446,172.409,1654.104,99.668,50.583,12.337,0.604,7.423,504.669,58.849,2.305,0,,,,0.268,7.101,3.66,1.812,79.601,34.834
8/12/2017,Hydric,Ancillary,4,,691.266,72.798,2916.66,163.454,2225.393,90.656,3.373,8.971,1.746,0.944,208.659,19.867,5.207,43.16,,,,0.284,3.014,3.554,0.003,34.421,32.765
8/12/2017,Hydric,Ancillary,5,,974.415,96.772,2404.008,164.322,1429.593,67.549,5.101,9.784,4.272,2.328,534.826,33.859,2.926,2.429,,,,0.286,3.434,5.853,0.909,151.63,31.676
8/12/2017,Hydric,Ancillary,6,,1366.712,128.579,4874.208,426.951,3507.496,298.371,48.231,24.765,3.023,,377.218,43.982,3.108,2.773,,,,0.224,13.454,8.321,0.311,54.182,67.178
8/12/2017,Hydric,Ancillary,7,,867.819,79.545,3588.123,260.107,2720.303,180.563,29.761,11.979,0.633,5.21,398.153,46.781,12.56,48.231,,,,0.292,2.868,1.406,0.197,22.262,234.899
